input_text,target_text
"Eres asesor de tecnología. Promociona un disco duro externo de la marca Lenovo, color blanco, tamaño mediano, con forma cuadrado, material vidrio, estado reacondicionado, pensado para hogar.","Este disco duro externo fue diseñado para el uso en hogar, con cuerpo de vidrio y un elegante color blanco. Marca Lenovo, estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: smartphone; marca: HP; color: blanco; tamaño: compacto; forma: ovalado; material: plástico; estado: nuevo; uso recomendado: oficina.,"Potencia y estilo se unen en este smartphone de HP. Color blanco, tamaño compacto y excelente condición nuevo. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: reloj inteligente, marca Apple, color rojo, tamaño grande, forma ovalado, hecho de plástico, condición nuevo, perfecto para hogar.","Este reloj inteligente de la marca Apple combina elegancia y funcionalidad. Su diseño ovalado, color rojo y tamaño grande lo hacen ideal para hogar. Estado: nuevo."
"Eres asesor de tecnología. Promociona un barra de sonido de la marca Xiaomi, color blanco, tamaño mediano, con forma rectangular, material aluminio, estado usado, pensado para gaming.","Este barra de sonido de la marca Xiaomi combina elegancia y funcionalidad. Su diseño rectangular, color blanco y tamaño mediano lo hacen ideal para gaming. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Xiaomi; color: blanco; tamaño: mediano; forma: circular; material: metal; estado: reacondicionado; uso recomendado: hogar.,"Este teclado mecánico de la marca Xiaomi combina elegancia y funcionalidad. Su diseño circular, color blanco y tamaño mediano lo hacen ideal para hogar. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un consola de videojuegos marca Sony, color gris, tamaño mediano, forma ovalado, hecho de aluminio, en estado usado, ideal para hogar.","Con estructura de aluminio y diseño ovalado, este consola de videojuegos marca Sony ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un teclado mecánico marca Lenovo, color rojo, tamaño grande, forma ovalado, hecho de vidrio, en estado nuevo, ideal para oficina.","Un excelente teclado mecánico nuevo, color rojo, con forma ovalado y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un reloj inteligente marca Lenovo, color azul, tamaño compacto, forma circular, hecho de metal, en estado usado, ideal para hogar.","Este reloj inteligente fue diseñado para el uso en hogar, con cuerpo de metal y un elegante color azul. Marca Lenovo, estado: usado."
"Producto para catálogo: smartphone (Samsung). Color: plateado, tamaño: compacto, forma: rectangular, material: vidrio, estado: usado. Recomendado para: estudio.","Potencia y estilo se unen en este smartphone de Samsung. Color plateado, tamaño compacto y excelente condición usado. Perfecto para estudio."
"Producto para catálogo: impresora (Lenovo). Color: negro, tamaño: compacto, forma: rectangular, material: vidrio, estado: nuevo. Recomendado para: oficina.","Un excelente impresora nuevo, color negro, con forma rectangular y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Producto para catálogo: tablet (Samsung). Color: plateado, tamaño: grande, forma: rectangular, material: metal, estado: usado. Recomendado para: viajes.","Con estructura de metal y diseño rectangular, este tablet marca Samsung ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un barra de sonido marca Lenovo, color plateado, tamaño grande, forma rectangular, hecho de plástico, en estado reacondicionado, ideal para viajes.","Con estructura de plástico y diseño rectangular, este barra de sonido marca Lenovo ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Quiero convencer a un cliente para que compre un tablet marca Apple, color plateado, tamaño compacto, forma cuadrado, hecho de plástico, en estado nuevo, ideal para estudio.","Potencia y estilo se unen en este tablet de Apple. Color plateado, tamaño compacto y excelente condición nuevo. Perfecto para estudio."
"Genera una descripción atractiva de este artículo: cámara de seguridad, marca Apple, color plateado, tamaño compacto, forma circular, hecho de vidrio, condición nuevo, perfecto para estudio.","Este cámara de seguridad fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color plateado. Marca Apple, estado: nuevo."
"Producto para catálogo: luces LED (Acer). Color: rojo, tamaño: grande, forma: ovalado, material: plástico, estado: usado. Recomendado para: hogar.","Con estructura de plástico y diseño ovalado, este luces LED marca Acer ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Xiaomi, color rojo, tamaño mediano, con forma cuadrado, material metal, estado nuevo, pensado para viajes.","Un excelente teclado mecánico nuevo, color rojo, con forma cuadrado y materiales de calidad como metal. Diseñado por Xiaomi para quienes buscan lo mejor en viajes."
"Quiero convencer a un cliente para que compre un drone marca Sony, color blanco, tamaño compacto, forma cuadrado, hecho de plástico, en estado reacondicionado, ideal para hogar.","Un excelente drone reacondicionado, color blanco, con forma cuadrado y materiales de calidad como plástico. Diseñado por Sony para quienes buscan lo mejor en hogar."
"Genera una descripción atractiva de este artículo: tablet, marca Asus, color plateado, tamaño mediano, forma ovalado, hecho de aluminio, condición reacondicionado, perfecto para viajes.","Un excelente tablet reacondicionado, color plateado, con forma ovalado y materiales de calidad como aluminio. Diseñado por Asus para quienes buscan lo mejor en viajes."
"Genera una descripción atractiva de este artículo: disco duro externo, marca Asus, color negro, tamaño compacto, forma cuadrado, hecho de metal, condición usado, perfecto para viajes.","Con estructura de metal y diseño cuadrado, este disco duro externo marca Asus ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado usado."
"Producto para catálogo: televisor LED (Asus). Color: blanco, tamaño: grande, forma: cuadrado, material: metal, estado: usado. Recomendado para: viajes.","Este televisor LED fue diseñado para el uso en viajes, con cuerpo de metal y un elegante color blanco. Marca Asus, estado: usado."
Actúa como un vendedor profesional. Describe un producto: televisor LED; marca: Acer; color: rojo; tamaño: compacto; forma: circular; material: aluminio; estado: nuevo; uso recomendado: gaming.,"Con estructura de aluminio y diseño circular, este televisor LED marca Acer ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado nuevo."
Actúa como un vendedor profesional. Describe un producto: drone; marca: Sony; color: gris; tamaño: grande; forma: cuadrado; material: metal; estado: nuevo; uso recomendado: estudio.,"Este drone fue diseñado para el uso en estudio, con cuerpo de metal y un elegante color gris. Marca Sony, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: disco duro externo; marca: Logitech; color: gris; tamaño: grande; forma: ovalado; material: vidrio; estado: usado; uso recomendado: viajes.,"Este disco duro externo de la marca Logitech combina elegancia y funcionalidad. Su diseño ovalado, color gris y tamaño grande lo hacen ideal para viajes. Estado: usado."
"Producto para catálogo: consola de videojuegos (HP). Color: plateado, tamaño: mediano, forma: ovalado, material: metal, estado: usado. Recomendado para: viajes.","Este consola de videojuegos de la marca HP combina elegancia y funcionalidad. Su diseño ovalado, color plateado y tamaño mediano lo hacen ideal para viajes. Estado: usado."
"Eres asesor de tecnología. Promociona un hub USB-C de la marca Sony, color azul, tamaño grande, con forma circular, material plástico, estado nuevo, pensado para estudio.","Con estructura de plástico y diseño circular, este hub USB-C marca Sony ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un proyector portátil marca Samsung, color negro, tamaño compacto, forma circular, hecho de metal, en estado usado, ideal para hogar.","Potencia y estilo se unen en este proyector portátil de Samsung. Color negro, tamaño compacto y excelente condición usado. Perfecto para hogar."
"Producto para catálogo: luces LED (Acer). Color: blanco, tamaño: mediano, forma: ovalado, material: vidrio, estado: reacondicionado. Recomendado para: hogar.","Con estructura de vidrio y diseño ovalado, este luces LED marca Acer ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: drone; marca: Samsung; color: rojo; tamaño: mediano; forma: rectangular; material: plástico; estado: usado; uso recomendado: viajes.,"Este drone fue diseñado para el uso en viajes, con cuerpo de plástico y un elegante color rojo. Marca Samsung, estado: usado."
"Quiero convencer a un cliente para que compre un router WiFi marca Sony, color azul, tamaño mediano, forma cuadrado, hecho de metal, en estado usado, ideal para hogar.","Con estructura de metal y diseño cuadrado, este router WiFi marca Sony ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un router WiFi marca Apple, color plateado, tamaño mediano, forma ovalado, hecho de plástico, en estado nuevo, ideal para estudio.","Este router WiFi fue diseñado para el uso en estudio, con cuerpo de plástico y un elegante color plateado. Marca Apple, estado: nuevo."
"Genera una descripción atractiva de este artículo: notebook, marca Xiaomi, color verde, tamaño mediano, forma circular, hecho de metal, condición nuevo, perfecto para estudio.","Un excelente notebook nuevo, color verde, con forma circular y materiales de calidad como metal. Diseñado por Xiaomi para quienes buscan lo mejor en estudio."
"Producto para catálogo: consola de videojuegos (Samsung). Color: verde, tamaño: grande, forma: circular, material: aluminio, estado: usado. Recomendado para: oficina.","Con estructura de aluminio y diseño circular, este consola de videojuegos marca Samsung ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado usado."
"Genera una descripción atractiva de este artículo: proyector portátil, marca Logitech, color azul, tamaño compacto, forma rectangular, hecho de metal, condición nuevo, perfecto para gaming.","Este proyector portátil de la marca Logitech combina elegancia y funcionalidad. Su diseño rectangular, color azul y tamaño compacto lo hacen ideal para gaming. Estado: nuevo."
"Genera una descripción atractiva de este artículo: tablet, marca Logitech, color azul, tamaño grande, forma circular, hecho de aluminio, condición nuevo, perfecto para estudio.","Con estructura de aluminio y diseño circular, este tablet marca Logitech ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
